0.183795545506,0.98456554878
0.098935669614,0.9921875
0.0762181533217,0.992711509146
0.00262816467583,0.999857088415
0.000742716169331,1.0
0.000441702978583,1.0
0.000833153397896,0.99990472561
0.000230060663232,1.0
0.0214876618224,0.995188643293
0.0212122894964,0.995665015244
0.000686529260858,0.999857088415
0.00017856438051,1.0
0.000153320761544,1.0
8.73270941788e-05,1.0
6.61516651512e-05,1.0
9.13868611472e-05,1.0
6.63323198584e-05,1.0
3.18941541791e-05,1.0
0.0176609941647,0.99599847561
0.0015549892136,0.999380716463
0.00065354001852,0.99990472561
0.0001845364012,1.0
4.65960500403e-05,1.0
0.00155736573557,0.999428353659
0.0036042356933,0.999237804878
0.000788324308665,0.999761814024
0.00049804369864,0.999857088415
6.81116507282e-05,1.0
3.98915002506e-05,1.0
3.36957626329e-05,1.0
2.33385751586e-05,1.0
1.75353966941e-05,1.0
1.33942682122e-05,1.0
1.31206086336e-05,1.0
1.17549861354e-05,1.0
1.35061433132e-05,1.0
1.48145367358e-05,1.0
3.81470234037e-05,1.0
3.12610764143e-05,1.0
0.000109201602238,1.0
0.00559579364346,0.998618521341
0.00068753762179,0.99980945122
0.000129986074386,1.0
1.35544614745e-05,1.0
1.66379472726e-05,1.0
9.26710075069e-06,1.0
0.0006241738211,0.999952362805
0.000506690184954,0.999857088415
5.71502258931e-05,0.999952362805
6.10948682025e-05,1.0
1.39329971452e-05,1.0
3.90106482658e-05,1.0
7.49570710298e-05,1.0
1.17817074278e-05,1.0
4.75168567413e-06,1.0
5.82655460859e-06,1.0
4.42213341457e-06,1.0
4.52429737737e-06,1.0
3.7962554786e-06,1.0
6.83839979708e-06,1.0
2.98789447124e-06,1.0
2.80726695366e-06,1.0
2.75551151059e-06,1.0
3.44491102588e-05,1.0
3.65452970119e-05,1.0
6.2923892827e-05,1.0
6.88660052803e-06,1.0
6.16827594994e-06,1.0
3.59069255092e-06,1.0
2.3094841382e-06,1.0
2.52589539793e-05,1.0
2.43797738019e-06,1.0
3.9046411442e-06,1.0
1.83450556853e-06,1.0
1.54086754109e-06,1.0
1.44789427756e-06,1.0
2.05029371825e-06,1.0
1.13513254694e-06,1.0
1.17828611555e-06,1.0
5.88110204829e-06,1.0
9.7643440857e-05,0.999952362805
1.57756787004e-06,1.0
3.22023863714e-05,1.0
1.87481370583e-06,1.0
4.62856883018e-05,1.0
8.47417609131e-07,1.0
1.30132709149e-06,1.0
2.82375132064e-06,1.0
1.23769202545e-06,1.0
0.000147036924329,0.999952362805
2.63098017931e-06,1.0
9.96275472104e-07,1.0
6.23202726741e-07,1.0
7.1330792744e-07,1.0
7.4646995229e-07,1.0
6.828623437e-07,1.0
8.18355399256e-07,1.0
5.8872273101e-07,1.0
1.00592072426e-06,1.0
5.93097939746e-07,1.0
6.5948732165e-07,1.0
5.93515999312e-07,1.0
6.96700562114e-07,1.0
3.99980975227e-07,1.0
3.37890476267e-07,1.0
2.60350867437e-06,1.0
9.41689269673e-07,1.0
3.54267735157e-07,1.0
5.11840598626e-07,1.0
2.84062606416e-07,1.0
3.3426211016e-07,1.0
2.76242056973e-07,1.0
3.66180478461e-07,1.0
2.39542334545e-07,1.0
3.38762510673e-07,1.0
2.92006218108e-06,1.0
1.98177509349e-07,1.0
2.8899627814e-07,1.0
3.27114969004e-06,1.0
2.29755346417e-07,1.0
2.37018031498e-07,1.0
1.6608096794e-07,1.0
2.27737941087e-07,1.0
1.83156144114e-07,1.0
1.61837541652e-07,1.0
1.5982529417e-07,1.0
3.87319811765e-07,1.0
2.58759820212e-07,1.0
1.30640906031e-07,1.0
1.47202336217e-07,1.0
1.33036236703e-07,1.0
1.24127610426e-07,1.0
1.29891714665e-07,1.0
1.67321109412e-07,1.0
1.40395930874e-07,1.0
1.19857516845e-06,1.0
1.20482234118e-07,1.0
8.81825094154e-08,1.0
1.08443393981e-07,1.0
1.04586918852e-07,1.0
1.62128223913e-07,1.0
9.32871299928e-08,1.0
1.12415085702e-07,1.0
1.51872265646e-07,1.0
1.07607402299e-07,1.0
1.0303826557e-07,1.0
1.02124388517e-07,1.0
1.05305592291e-07,1.0
1.51957069401e-07,1.0
1.1483147037e-07,1.0
1.15189025547e-07,1.0
7.90454156794e-08,1.0
1.26237566871e-07,1.0
7.39659056921e-08,1.0
9.98762937345e-08,1.0
9.71467305149e-08,1.0
8.936363512e-08,1.0
8.74258683084e-08,1.0
7.09559928393e-08,1.0
7.20097220275e-08,1.0
8.07387470095e-08,1.0
9.33746284369e-08,1.0
6.19241219592e-08,1.0
6.73232101682e-08,1.0
9.16973082426e-08,1.0
7.52561030363e-08,1.0
1.01845605933e-07,1.0
8.998167097e-08,1.0
7.38212879437e-08,1.0
1.08767351588e-07,1.0
6.86788446961e-08,1.0
7.29945783958e-08,1.0
8.91853592855e-08,1.0
5.67682547788e-08,1.0
7.85007705704e-08,1.0
8.09076961793e-08,1.0
6.20273923076e-08,1.0
1.6518950083e-07,1.0
7.32124439278e-08,1.0
8.72466469862e-08,1.0
6.36425187617e-08,1.0
2.02406638938e-07,1.0
7.56536147619e-08,1.0
7.87341869453e-08,1.0
7.07092489908e-08,1.0
8.64156654519e-08,1.0
8.85393884427e-08,1.0
1.63140621474e-07,1.0
6.45742510679e-08,1.0
7.90700649656e-08,1.0
6.01988909854e-08,1.0
1.5449738749e-07,1.0
5.06948806145e-07,1.0
4.50100920475e-08,1.0
6.17409109778e-08,1.0
8.31219026083e-08,1.0
5.86843342597e-08,1.0
7.00227882366e-08,1.0
5.64244580817e-08,1.0
7.66968119269e-08,1.0
6.49256297529e-08,1.0
8.23994989022e-08,1.0
6.48066470598e-08,1.0
5.32007120936e-08,1.0
6.13350783803e-08,1.0
6.02193549059e-08,1.0
6.25744992369e-08,1.0
8.52640806582e-08,1.0
8.19732262632e-08,1.0
6.15921625579e-08,1.0
6.43114473335e-08,1.0
1.11283330713e-07,1.0
7.51095977138e-08,1.0
1.81576287702e-07,1.0
9.50390443151e-08,1.0
7.32175132004e-08,1.0
6.41644482737e-08,1.0
5.91158248726e-08,1.0
6.00982636841e-08,1.0
7.7644262232e-08,1.0
5.27994867641e-08,1.0
3.46359732398e-07,1.0
5.32238180133e-08,1.0
1.82787986956e-07,1.0
5.59373841971e-08,1.0
5.28305559986e-08,1.0
2.59454512988e-07,1.0
6.29481982729e-08,1.0
7.1359265696e-08,1.0
